customer_id,restaurant_id,customer_name,restaurant_name,rating,cuisine,visit_date
701,15,Customer 701,Noodle Nirvana,4,Indian,2023-04-06
189,41,Customer 189,Midtown Diner,5,Chinese,2023-09-11
894,7,Customer 894,Dragonfly Diner,5,Japanese,2023-11-30
368,12,Customer 368,Spicy Garden,4,Greek,2023-08-26
287,48,Customer 287,Fusion Flavors,3,Mexican,2023-06-06
739,32,Customer 739,Maple & Main,4,Italian,2023-06-07
75,38,Customer 75,Amber Waves,5,American,2023-04-30
914,43,Customer 914,Mystic Curry,5,Japanese,2023-04-27
268,20,Customer 268,Harvest Table,4,Mexican,2023-04-27
17,28,Customer 17,Sunset Grill,5,Italian,2023-04-30
817,34,Customer 817,Royal Feast,4,American,2023-08-11
651,28,Customer 651,Sunset Grill,4,Italian,2023-08-25
789,14,Customer 789,Pho Fever,4,Italian,2023-04-14
36,8,Customer 36,Curry House,3,American,2023-02-04
635,39,Customer 635,Starlight Café,4,Greek,2023-04-30
253,45,Customer 253,The Golden Plate,3,Greek,2023-12-11
740,12,Customer 740,Spicy Garden,4,Indian,2023-08-09
985,29,Customer 985,Fiesta Feast,3,French,2023-11-13
160,41,Customer 160,Midtown Diner,4,Greek,2023-11-10
608,40,Customer 608,Lavender Bistro,3,Indian,2023-03-18
737,49,Customer 737,Timeless Taste,5,Chinese,2023-09-28
549,23,Customer 549,Grill Master,3,Indian,2023-08-22
301,20,Customer 301,Harvest Table,4,Mexican,2023-07-30
558,10,Customer 558,Taco Town,5,Japanese,2023-05-11
550,32,Customer 550,Maple & Main,3,Japanese,2023-03-20
729,9,Customer 729,Mama's Kitchen,3,Indian,2023-01-25
422,45,Customer 422,The Golden Plate,5,Chinese,2023-12-12
285,9,Customer 285,Mama's Kitchen,3,Chinese,2023-07-11
650,50,Customer 650,La Belle Cuisine,3,Mexican,2023-02-10
253,34,Customer 253,Royal Feast,5,Chinese,2023-02-25
586,7,Customer 586,Dragonfly Diner,5,Mexican,2023-07-30
98,6,Customer 98,The Hungry Chef,3,Greek,2023-02-03
713,30,Customer 713,Pepper Mill,5,French,2023-02-07
536,49,Customer 536,Timeless Taste,4,Chinese,2023-07-28
685,47,Customer 685,Epicurean Delight,4,Japanese,2023-03-10
412,25,Customer 412,Blue Lagoon,3,Indian,2023-10-08
136,31,Customer 136,The Olive Branch,4,American,2023-07-05
103,46,Customer 103,Chili Haven,5,American,2023-10-24
454,43,Customer 454,Mystic Curry,5,Japanese,2023-04-16
246,34,Customer 246,Royal Feast,4,Mexican,2023-07-25
760,30,Customer 760,Pepper Mill,5,Japanese,2023-07-12
961,36,Customer 961,Urban Grub,4,Indian,2023-01-30
33,20,Customer 33,Harvest Table,4,Chinese,2023-10-24
270,17,Customer 270,Kebab Kingdom,4,Japanese,2023-09-01
361,12,Customer 361,Spicy Garden,5,Indian,2023-02-10
48,50,Customer 48,La Belle Cuisine,5,Japanese,2023-10-13
650,27,Customer 650,Elegant Eatery,5,Indian,2023-02-20
525,50,Customer 525,La Belle Cuisine,5,Greek,2023-05-16
994,18,Customer 994,Pizza Planet,3,Mexican,2023-06-03
527,41,Customer 527,Midtown Diner,3,French,2023-09-10
581,7,Customer 581,Dragonfly Diner,3,Chinese,2023-08-30
849,30,Customer 849,Pepper Mill,5,Chinese,2023-05-04
714,27,Customer 714,Elegant Eatery,3,Greek,2023-04-27
143,19,Customer 143,Waffle World,4,Japanese,2023-03-08
310,13,Customer 310,BBQ Haven,4,Greek,2023-02-12
65,9,Customer 65,Mama's Kitchen,4,Indian,2023-02-21
261,35,Customer 261,Bamboo Garden,5,Japanese,2023-04-01
437,10,Customer 437,Taco Town,4,Japanese,2023-10-04
754,33,Customer 754,Taste of Tuscany,5,Japanese,2023-07-23
170,21,Customer 170,Ocean's Delight,3,French,2023-07-09
745,37,Customer 745,Velvet Table,5,Italian,2023-01-25
355,17,Customer 355,Kebab Kingdom,5,Japanese,2023-01-24
294,37,Customer 294,Velvet Table,4,Indian,2023-11-17
1,42,Customer 1,Crimson Table,5,American,2023-01-15
392,41,Customer 392,Midtown Diner,3,Mexican,2023-03-30
403,34,Customer 403,Royal Feast,3,Greek,2023-04-06
895,1,Customer 895,Sakura Sushi,5,French,2023-11-14
987,25,Customer 987,Blue Lagoon,3,Mexican,2023-09-12
716,27,Customer 716,Elegant Eatery,4,Mexican,2023-04-27
341,20,Customer 341,Harvest Table,5,Chinese,2023-11-15
668,36,Customer 668,Urban Grub,4,Indian,2023-01-29
943,26,Customer 943,Rustic Retreat,4,Chinese,2023-01-28
465,20,Customer 465,Harvest Table,5,American,2023-05-21
894,2,Customer 894,Golden Dragon,3,Chinese,2023-10-20
929,1,Customer 929,Sakura Sushi,5,Mexican,2023-11-11
203,45,Customer 203,The Golden Plate,5,Mexican,2023-04-07
526,38,Customer 526,Amber Waves,5,Chinese,2023-05-21
320,26,Customer 320,Rustic Retreat,5,American,2023-05-08
639,47,Customer 639,Epicurean Delight,4,Italian,2023-10-05
661,27,Customer 661,Elegant Eatery,3,Chinese,2023-05-17
358,42,Customer 358,Crimson Table,4,French,2023-12-18
167,29,Customer 167,Fiesta Feast,3,Mexican,2023-01-27
550,42,Customer 550,Crimson Table,3,Indian,2023-10-02
765,32,Customer 765,Maple & Main,3,Indian,2023-03-02
775,19,Customer 775,Waffle World,5,Mexican,2023-09-19
524,35,Customer 524,Bamboo Garden,4,Italian,2023-05-10
508,12,Customer 508,Spicy Garden,3,Italian,2023-12-19
943,42,Customer 943,Crimson Table,4,Italian,2023-09-13
570,19,Customer 570,Waffle World,4,Greek,2023-08-19
125,3,Customer 125,Pasta Palace,5,Italian,2023-05-11
356,16,Customer 356,Crepe Corner,4,American,2023-09-15
185,32,Customer 185,Maple & Main,4,Chinese,2023-11-09
673,48,Customer 673,Fusion Flavors,4,Italian,2023-12-14
825,19,Customer 825,Waffle World,4,French,2023-01-02
498,33,Customer 498,Taste of Tuscany,4,Indian,2023-03-25
725,47,Customer 725,Epicurean Delight,5,Chinese,2023-09-18
165,26,Customer 165,Rustic Retreat,5,Chinese,2023-03-22
519,2,Customer 519,Golden Dragon,5,Greek,2023-09-27
762,32,Customer 762,Maple & Main,3,Indian,2023-01-13
160,24,Customer 160,Garden Bistro,5,Italian,2023-09-04
532,2,Customer 532,Golden Dragon,3,Chinese,2023-09-25
833,34,Customer 833,Royal Feast,3,French,2023-08-25
43,43,Customer 43,Mystic Curry,5,Italian,2023-04-29
847,39,Customer 847,Starlight Café,4,Chinese,2023-02-19
540,16,Customer 540,Crepe Corner,4,Italian,2023-09-08
638,20,Customer 638,Harvest Table,3,Italian,2023-12-22
420,26,Customer 420,Rustic Retreat,5,Chinese,2023-03-24
630,38,Customer 630,Amber Waves,3,Mexican,2023-06-12
891,48,Customer 891,Fusion Flavors,5,Greek,2023-05-15
479,34,Customer 479,Royal Feast,4,Mexican,2023-02-08
671,30,Customer 671,Pepper Mill,3,French,2023-10-15
92,33,Customer 92,Taste of Tuscany,5,Chinese,2023-06-03
728,5,Customer 728,El Rancho,5,Mexican,2023-11-23
417,16,Customer 417,Crepe Corner,3,Italian,2023-10-25
162,14,Customer 162,Pho Fever,5,French,2023-08-29
701,48,Customer 701,Fusion Flavors,4,Mexican,2023-07-04
936,42,Customer 936,Crimson Table,5,Indian,2023-04-05
995,15,Customer 995,Noodle Nirvana,5,Mexican,2023-11-10
275,21,Customer 275,Ocean's Delight,5,Indian,2023-01-19
750,44,Customer 750,Coastal Breeze,5,Italian,2023-04-02
445,5,Customer 445,El Rancho,5,Japanese,2023-04-26
343,27,Customer 343,Elegant Eatery,3,Italian,2023-02-06
840,14,Customer 840,Pho Fever,5,Mexican,2023-01-26
16,29,Customer 16,Fiesta Feast,5,Japanese,2023-07-05
609,43,Customer 609,Mystic Curry,3,Mexican,2023-03-08
163,25,Customer 163,Blue Lagoon,5,Italian,2023-12-22
251,3,Customer 251,Pasta Palace,5,French,2023-05-06
269,33,Customer 269,Taste of Tuscany,4,Chinese,2023-05-06
297,8,Customer 297,Curry House,5,Greek,2023-05-24
718,39,Customer 718,Starlight Café,5,French,2023-04-26
785,41,Customer 785,Midtown Diner,3,Chinese,2023-11-10
761,22,Customer 761,Savory Spoon,4,American,2023-03-08
634,46,Customer 634,Chili Haven,4,Chinese,2023-10-29
436,11,Customer 436,Burger Barn,5,Japanese,2023-08-31
861,26,Customer 861,Rustic Retreat,3,Greek,2023-02-06
484,39,Customer 484,Starlight Café,3,American,2023-03-28
707,35,Customer 707,Bamboo Garden,4,Japanese,2023-11-16
6,37,Customer 6,Velvet Table,3,French,2023-06-23
142,27,Customer 142,Elegant Eatery,5,Greek,2023-07-19
696,3,Customer 696,Pasta Palace,3,Japanese,2023-01-28
994,13,Customer 994,BBQ Haven,3,Japanese,2023-12-17
850,50,Customer 850,La Belle Cuisine,4,Italian,2023-12-23
566,30,Customer 566,Pepper Mill,4,Indian,2023-11-15
648,47,Customer 648,Epicurean Delight,4,French,2023-08-29
539,30,Customer 539,Pepper Mill,3,Chinese,2023-02-04
978,42,Customer 978,Crimson Table,5,American,2023-07-22
305,22,Customer 305,Savory Spoon,3,French,2023-10-13
868,7,Customer 868,Dragonfly Diner,5,Greek,2023-10-09
29,39,Customer 29,Starlight Café,4,Greek,2023-01-16
747,3,Customer 747,Pasta Palace,3,Italian,2023-07-22
905,45,Customer 905,The Golden Plate,4,Chinese,2023-02-13
717,46,Customer 717,Chili Haven,5,Mexican,2023-10-30
862,1,Customer 862,Sakura Sushi,3,Japanese,2023-05-18
214,49,Customer 214,Timeless Taste,4,Greek,2023-11-03
812,4,Customer 812,Le Gourmet,5,French,2023-06-28
241,36,Customer 241,Urban Grub,5,French,2023-04-01
383,37,Customer 383,Velvet Table,3,American,2023-11-16
647,46,Customer 647,Chili Haven,5,Japanese,2023-06-12
426,44,Customer 426,Coastal Breeze,3,Mexican,2023-04-16
772,14,Customer 772,Pho Fever,4,Chinese,2023-06-13
102,38,Customer 102,Amber Waves,4,Indian,2023-08-20
896,37,Customer 896,Velvet Table,5,American,2023-10-15
974,20,Customer 974,Harvest Table,3,Chinese,2023-02-15
42,28,Customer 42,Sunset Grill,4,Japanese,2023-08-31
785,14,Customer 785,Pho Fever,4,French,2023-10-07
53,3,Customer 53,Pasta Palace,5,Japanese,2023-09-05
983,19,Customer 983,Waffle World,3,Japanese,2023-07-15
11,27,Customer 11,Elegant Eatery,4,Italian,2023-04-21
124,50,Customer 124,La Belle Cuisine,3,American,2023-04-30
515,39,Customer 515,Starlight Café,3,Mexican,2023-12-20
129,36,Customer 129,Urban Grub,4,Greek,2023-04-08
181,34,Customer 181,Royal Feast,5,Chinese,2023-05-14
731,44,Customer 731,Coastal Breeze,5,Indian,2023-10-18
922,34,Customer 922,Royal Feast,3,Japanese,2023-04-24
280,8,Customer 280,Curry House,3,Chinese,2023-06-24
350,22,Customer 350,Savory Spoon,4,French,2023-06-19
5,16,Customer 5,Crepe Corner,4,American,2023-07-06
529,49,Customer 529,Timeless Taste,3,Chinese,2023-11-02
414,8,Customer 414,Curry House,4,Italian,2023-03-22
945,12,Customer 945,Spicy Garden,3,Chinese,2023-08-17
753,25,Customer 753,Blue Lagoon,4,Chinese,2023-06-16
639,19,Customer 639,Waffle World,4,American,2023-10-04
36,50,Customer 36,La Belle Cuisine,5,Mexican,2023-01-11
677,11,Customer 677,Burger Barn,3,Mexican,2023-12-10
382,19,Customer 382,Waffle World,3,French,2023-04-04
63,19,Customer 63,Waffle World,5,Chinese,2023-11-13
994,43,Customer 994,Mystic Curry,4,Mexican,2023-01-01
730,49,Customer 730,Timeless Taste,4,Japanese,2023-09-26
708,19,Customer 708,Waffle World,3,Mexican,2023-12-08
990,11,Customer 990,Burger Barn,3,Italian,2023-06-22
669,40,Customer 669,Lavender Bistro,3,American,2023-09-16
999,47,Customer 999,Epicurean Delight,4,French,2023-02-22
601,15,Customer 601,Noodle Nirvana,3,Mexican,2023-02-05
298,12,Customer 298,Spicy Garden,4,Chinese,2023-11-13
182,40,Customer 182,Lavender Bistro,5,American,2023-01-04
249,50,Customer 249,La Belle Cuisine,3,Chinese,2023-03-28
888,34,Customer 888,Royal Feast,4,Indian,2023-10-02
976,44,Customer 976,Coastal Breeze,4,Indian,2023-10-07
1000,49,Customer 1000,Timeless Taste,5,Mexican,2023-06-15
342,29,Customer 342,Fiesta Feast,5,Chinese,2023-06-15
708,4,Customer 708,Le Gourmet,4,Chinese,2023-01-11
577,42,Customer 577,Crimson Table,4,American,2023-01-12
892,20,Customer 892,Harvest Table,4,Mexican,2023-04-16
483,27,Customer 483,Elegant Eatery,5,Indian,2023-05-03
61,18,Customer 61,Pizza Planet,3,Mexican,2023-02-04
699,23,Customer 699,Grill Master,4,Italian,2023-07-26
540,35,Customer 540,Bamboo Garden,4,American,2023-05-23
7,33,Customer 7,Taste of Tuscany,4,Indian,2023-08-08
864,17,Customer 864,Kebab Kingdom,4,Mexican,2023-12-19
715,21,Customer 715,Ocean's Delight,3,Japanese,2023-11-13
991,31,Customer 991,The Olive Branch,3,Indian,2023-04-20
105,41,Customer 105,Midtown Diner,5,Mexican,2023-07-29
102,1,Customer 102,Sakura Sushi,5,French,2023-10-16
835,24,Customer 835,Garden Bistro,3,French,2023-10-08
180,6,Customer 180,The Hungry Chef,3,French,2023-02-24
395,35,Customer 395,Bamboo Garden,3,Japanese,2023-06-16
176,35,Customer 176,Bamboo Garden,3,Italian,2023-07-09
135,33,Customer 135,Taste of Tuscany,4,Chinese,2023-07-04
344,15,Customer 344,Noodle Nirvana,3,Chinese,2023-12-24
942,42,Customer 942,Crimson Table,3,Japanese,2023-11-24
667,25,Customer 667,Blue Lagoon,4,Greek,2023-12-08
942,49,Customer 942,Timeless Taste,3,Chinese,2023-07-07
707,10,Customer 707,Taco Town,5,Japanese,2023-04-30
34,22,Customer 34,Savory Spoon,5,Greek,2023-05-18
34,22,Customer 34,Savory Spoon,4,Japanese,2023-04-26
67,50,Customer 67,La Belle Cuisine,4,Japanese,2023-08-30
584,38,Customer 584,Amber Waves,3,Mexican,2023-07-31
144,12,Customer 144,Spicy Garden,5,Mexican,2023-05-16
316,48,Customer 316,Fusion Flavors,5,American,2023-01-10
251,36,Customer 251,Urban Grub,3,Japanese,2023-02-19
584,44,Customer 584,Coastal Breeze,4,Mexican,2023-11-16
276,49,Customer 276,Timeless Taste,3,Indian,2023-09-07
436,45,Customer 436,The Golden Plate,4,Greek,2023-10-08
381,18,Customer 381,Pizza Planet,3,Italian,2023-10-26
381,13,Customer 381,BBQ Haven,4,Italian,2023-01-22
941,44,Customer 941,Coastal Breeze,5,French,2023-10-29
750,24,Customer 750,Garden Bistro,4,French,2023-10-29
973,46,Customer 973,Chili Haven,5,Japanese,2023-01-16
885,11,Customer 885,Burger Barn,5,Italian,2023-10-26
32,29,Customer 32,Fiesta Feast,4,Greek,2023-10-13
587,34,Customer 587,Royal Feast,5,Chinese,2023-10-06
81,17,Customer 81,Kebab Kingdom,3,French,2023-12-23
302,17,Customer 302,Kebab Kingdom,3,Greek,2023-01-01
699,2,Customer 699,Golden Dragon,4,Indian,2023-04-01
882,22,Customer 882,Savory Spoon,5,Indian,2023-01-27
385,43,Customer 385,Mystic Curry,5,Chinese,2023-07-08
238,16,Customer 238,Crepe Corner,3,American,2023-11-16
905,39,Customer 905,Starlight Café,3,French,2023-02-12
81,11,Customer 81,Burger Barn,3,Italian,2023-01-03
538,41,Customer 538,Midtown Diner,4,Japanese,2023-06-30
514,10,Customer 514,Taco Town,5,American,2023-04-07
698,7,Customer 698,Dragonfly Diner,3,Italian,2023-03-26
866,9,Customer 866,Mama's Kitchen,5,Chinese,2023-05-11
529,9,Customer 529,Mama's Kitchen,4,American,2023-02-04
750,11,Customer 750,Burger Barn,3,Chinese,2023-06-14
581,42,Customer 581,Crimson Table,3,American,2023-01-01
295,28,Customer 295,Sunset Grill,5,Mexican,2023-04-17
593,22,Customer 593,Savory Spoon,3,Italian,2023-03-04
165,49,Customer 165,Timeless Taste,3,Japanese,2023-12-12
156,2,Customer 156,Golden Dragon,5,Indian,2023-05-01
536,9,Customer 536,Mama's Kitchen,4,Greek,2023-08-10
239,10,Customer 239,Taco Town,3,Japanese,2023-01-27
55,11,Customer 55,Burger Barn,3,Chinese,2023-12-25
893,43,Customer 893,Mystic Curry,3,Mexican,2023-01-03
527,42,Customer 527,Crimson Table,4,Chinese,2023-07-17
457,48,Customer 457,Fusion Flavors,4,Japanese,2023-07-09
109,16,Customer 109,Crepe Corner,5,Japanese,2023-06-19
659,49,Customer 659,Timeless Taste,4,American,2023-12-27
169,8,Customer 169,Curry House,4,American,2023-07-20
74,25,Customer 74,Blue Lagoon,3,Greek,2023-06-20
235,37,Customer 235,Velvet Table,4,Greek,2023-09-15
124,20,Customer 124,Harvest Table,4,Greek,2023-10-08
557,38,Customer 557,Amber Waves,5,Indian,2023-06-13
453,22,Customer 453,Savory Spoon,4,French,2023-10-21
183,12,Customer 183,Spicy Garden,3,Japanese,2023-04-14
944,40,Customer 944,Lavender Bistro,3,French,2023-04-09
542,28,Customer 542,Sunset Grill,5,Italian,2023-07-22
624,29,Customer 624,Fiesta Feast,3,Japanese,2023-10-22
737,21,Customer 737,Ocean's Delight,3,French,2023-10-01
996,20,Customer 996,Harvest Table,4,French,2023-11-23
716,8,Customer 716,Curry House,3,Indian,2023-11-05
729,42,Customer 729,Crimson Table,4,American,2023-04-22
168,31,Customer 168,The Olive Branch,5,Mexican,2023-09-10
814,6,Customer 814,The Hungry Chef,5,American,2023-08-25
113,17,Customer 113,Kebab Kingdom,4,American,2023-04-10
362,17,Customer 362,Kebab Kingdom,3,French,2023-11-29
15,21,Customer 15,Ocean's Delight,5,Greek,2023-06-05
595,43,Customer 595,Mystic Curry,3,American,2023-01-07
553,48,Customer 553,Fusion Flavors,3,Italian,2023-08-08
383,23,Customer 383,Grill Master,3,Indian,2023-11-07
143,42,Customer 143,Crimson Table,5,Indian,2023-09-21
118,1,Customer 118,Sakura Sushi,4,French,2023-06-09
341,37,Customer 341,Velvet Table,4,Indian,2023-05-19
251,2,Customer 251,Golden Dragon,5,French,2023-01-30
966,40,Customer 966,Lavender Bistro,4,Mexican,2023-03-30
657,41,Customer 657,Midtown Diner,4,Italian,2023-03-26
243,13,Customer 243,BBQ Haven,5,Greek,2023-06-02
532,21,Customer 532,Ocean's Delight,3,French,2023-05-07
323,50,Customer 323,La Belle Cuisine,4,Chinese,2023-11-17
670,47,Customer 670,Epicurean Delight,5,Greek,2023-04-17
17,34,Customer 17,Royal Feast,5,Italian,2023-04-06
792,1,Customer 792,Sakura Sushi,3,French,2023-07-09
137,30,Customer 137,Pepper Mill,4,Chinese,2023-10-28
541,38,Customer 541,Amber Waves,3,French,2023-09-25
949,42,Customer 949,Crimson Table,5,Japanese,2023-02-24
542,11,Customer 542,Burger Barn,4,Italian,2023-12-06
464,24,Customer 464,Garden Bistro,4,Japanese,2023-08-25
553,26,Customer 553,Rustic Retreat,5,French,2023-10-28
22,42,Customer 22,Crimson Table,4,Japanese,2023-01-18
407,5,Customer 407,El Rancho,5,Greek,2023-09-21
834,44,Customer 834,Coastal Breeze,5,Chinese,2023-07-24
33,30,Customer 33,Pepper Mill,5,Italian,2023-10-01
530,13,Customer 530,BBQ Haven,3,Indian,2023-09-05
175,38,Customer 175,Amber Waves,4,Indian,2023-08-26
773,10,Customer 773,Taco Town,4,French,2023-07-20
650,2,Customer 650,Golden Dragon,5,American,2023-01-21
891,44,Customer 891,Coastal Breeze,5,Greek,2023-01-15
209,7,Customer 209,Dragonfly Diner,4,Chinese,2023-10-11
718,39,Customer 718,Starlight Café,4,Mexican,2023-06-25
799,48,Customer 799,Fusion Flavors,3,French,2023-01-13
851,22,Customer 851,Savory Spoon,4,Mexican,2023-10-02
764,27,Customer 764,Elegant Eatery,4,Italian,2023-05-14
173,46,Customer 173,Chili Haven,5,Greek,2023-09-13
322,41,Customer 322,Midtown Diner,5,American,2023-07-19
700,39,Customer 700,Starlight Café,5,Chinese,2023-03-02
778,49,Customer 778,Timeless Taste,4,Indian,2023-08-14
650,49,Customer 650,Timeless Taste,4,French,2023-08-28
326,6,Customer 326,The Hungry Chef,3,Mexican,2023-02-27
488,16,Customer 488,Crepe Corner,4,American,2023-08-31
982,23,Customer 982,Grill Master,5,Chinese,2023-11-01
610,22,Customer 610,Savory Spoon,4,Mexican,2023-02-07
617,12,Customer 617,Spicy Garden,4,Greek,2023-04-30
464,46,Customer 464,Chili Haven,4,Indian,2023-01-08
320,11,Customer 320,Burger Barn,4,Mexican,2023-06-12
572,7,Customer 572,Dragonfly Diner,4,Indian,2023-11-11
940,26,Customer 940,Rustic Retreat,4,American,2023-04-14
960,44,Customer 960,Coastal Breeze,3,Japanese,2023-12-28
186,22,Customer 186,Savory Spoon,5,French,2023-11-25
80,18,Customer 80,Pizza Planet,5,Greek,2023-01-09
545,34,Customer 545,Royal Feast,3,Italian,2023-12-08
168,27,Customer 168,Elegant Eatery,3,Japanese,2023-04-03
728,13,Customer 728,BBQ Haven,3,Mexican,2023-12-22
697,17,Customer 697,Kebab Kingdom,4,Mexican,2023-09-26
507,3,Customer 507,Pasta Palace,3,French,2023-01-12
743,48,Customer 743,Fusion Flavors,4,Indian,2023-05-10
840,33,Customer 840,Taste of Tuscany,3,Greek,2023-10-31
442,6,Customer 442,The Hungry Chef,3,Japanese,2023-11-02
573,14,Customer 573,Pho Fever,3,Indian,2023-07-03
84,29,Customer 84,Fiesta Feast,4,Italian,2023-08-03
678,45,Customer 678,The Golden Plate,5,Italian,2023-12-25
796,19,Customer 796,Waffle World,4,Chinese,2023-12-29
152,20,Customer 152,Harvest Table,5,French,2023-05-21
565,21,Customer 565,Ocean's Delight,4,Italian,2023-08-18
888,26,Customer 888,Rustic Retreat,4,Mexican,2023-03-01
66,12,Customer 66,Spicy Garden,3,Mexican,2023-10-20
743,23,Customer 743,Grill Master,4,American,2023-12-10
1000,44,Customer 1000,Coastal Breeze,3,Chinese,2023-07-23
75,30,Customer 75,Pepper Mill,4,Greek,2023-09-27
766,23,Customer 766,Grill Master,5,American,2023-08-07
697,47,Customer 697,Epicurean Delight,3,Indian,2023-02-27
283,5,Customer 283,El Rancho,4,Japanese,2023-09-30
465,27,Customer 465,Elegant Eatery,3,Indian,2023-06-05
571,20,Customer 571,Harvest Table,3,Japanese,2023-06-12
862,19,Customer 862,Waffle World,4,American,2023-01-03
943,41,Customer 943,Midtown Diner,4,Indian,2023-10-21
325,23,Customer 325,Grill Master,4,French,2023-02-06
847,15,Customer 847,Noodle Nirvana,4,Japanese,2023-02-28
816,23,Customer 816,Grill Master,5,Indian,2023-11-29
467,43,Customer 467,Mystic Curry,3,French,2023-01-17
686,26,Customer 686,Rustic Retreat,3,Japanese,2023-12-21
259,45,Customer 259,The Golden Plate,4,Mexican,2023-07-02
378,9,Customer 378,Mama's Kitchen,5,Indian,2023-01-13
253,16,Customer 253,Crepe Corner,5,Mexican,2023-04-18
60,50,Customer 60,La Belle Cuisine,3,Indian,2023-01-01
587,46,Customer 587,Chili Haven,4,American,2023-01-06
263,11,Customer 263,Burger Barn,3,Mexican,2023-11-29
915,46,Customer 915,Chili Haven,3,Mexican,2023-08-07
931,15,Customer 931,Noodle Nirvana,3,Mexican,2023-12-04
574,15,Customer 574,Noodle Nirvana,5,Mexican,2023-09-10
605,8,Customer 605,Curry House,4,Chinese,2023-10-08
64,35,Customer 64,Bamboo Garden,4,American,2023-11-29
450,47,Customer 450,Epicurean Delight,5,American,2023-11-25
263,21,Customer 263,Ocean's Delight,5,Indian,2023-01-29
993,49,Customer 993,Timeless Taste,4,French,2023-02-27
477,17,Customer 477,Kebab Kingdom,3,Italian,2023-08-16
766,14,Customer 766,Pho Fever,5,American,2023-01-23
164,19,Customer 164,Waffle World,3,French,2023-01-01
356,48,Customer 356,Fusion Flavors,5,French,2023-02-09
984,24,Customer 984,Garden Bistro,4,Indian,2023-04-14
447,34,Customer 447,Royal Feast,5,Mexican,2023-09-14
815,13,Customer 815,BBQ Haven,3,Chinese,2023-11-06
353,3,Customer 353,Pasta Palace,4,French,2023-10-06
562,2,Customer 562,Golden Dragon,3,Greek,2023-10-18
13,15,Customer 13,Noodle Nirvana,3,Greek,2023-12-05
203,3,Customer 203,Pasta Palace,5,Greek,2023-10-30
638,31,Customer 638,The Olive Branch,3,Greek,2023-12-17
749,22,Customer 749,Savory Spoon,3,Japanese,2023-07-18
537,12,Customer 537,Spicy Garden,4,American,2023-04-17
136,17,Customer 136,Kebab Kingdom,4,Mexican,2023-04-28
188,40,Customer 188,Lavender Bistro,3,French,2023-10-08
946,23,Customer 946,Grill Master,4,American,2023-08-15
61,34,Customer 61,Royal Feast,3,American,2023-07-01
315,50,Customer 315,La Belle Cuisine,3,Greek,2023-04-02
390,45,Customer 390,The Golden Plate,5,Italian,2023-11-28
195,45,Customer 195,The Golden Plate,5,American,2023-06-06
72,15,Customer 72,Noodle Nirvana,4,Italian,2023-11-08
873,22,Customer 873,Savory Spoon,3,American,2023-06-26
641,4,Customer 641,Le Gourmet,5,Italian,2023-07-21
455,25,Customer 455,Blue Lagoon,4,American,2023-02-21
798,23,Customer 798,Grill Master,5,Mexican,2023-11-30
130,50,Customer 130,La Belle Cuisine,4,Mexican,2023-02-25
376,28,Customer 376,Sunset Grill,3,Chinese,2023-09-14
575,12,Customer 575,Spicy Garden,3,Mexican,2023-01-28
555,41,Customer 555,Midtown Diner,5,Italian,2023-08-11
975,12,Customer 975,Spicy Garden,4,French,2023-03-28
634,37,Customer 634,Velvet Table,3,Greek,2023-11-17
325,38,Customer 325,Amber Waves,3,Greek,2023-10-16
408,32,Customer 408,Maple & Main,4,Indian,2023-04-27
762,24,Customer 762,Garden Bistro,3,Italian,2023-03-05
275,48,Customer 275,Fusion Flavors,3,Indian,2023-04-27
403,4,Customer 403,Le Gourmet,3,Mexican,2023-10-22
821,49,Customer 821,Timeless Taste,4,Japanese,2023-05-20
564,5,Customer 564,El Rancho,5,Japanese,2023-04-28
312,39,Customer 312,Starlight Café,5,French,2023-03-09
401,36,Customer 401,Urban Grub,3,Indian,2023-05-06
797,12,Customer 797,Spicy Garden,5,Indian,2023-04-26
437,24,Customer 437,Garden Bistro,5,Japanese,2023-03-13
948,23,Customer 948,Grill Master,4,Italian,2023-08-27
904,13,Customer 904,BBQ Haven,5,French,2023-08-03
974,28,Customer 974,Sunset Grill,3,Mexican,2023-03-24
200,30,Customer 200,Pepper Mill,3,Japanese,2023-11-14
11,1,Customer 11,Sakura Sushi,3,American,2023-06-10
542,14,Customer 542,Pho Fever,5,Italian,2023-06-10
299,48,Customer 299,Fusion Flavors,3,Mexican,2023-03-30
569,41,Customer 569,Midtown Diner,5,American,2023-10-29
164,44,Customer 164,Coastal Breeze,3,Indian,2023-04-16
276,10,Customer 276,Taco Town,4,Chinese,2023-12-09
344,3,Customer 344,Pasta Palace,5,Mexican,2023-11-05
969,14,Customer 969,Pho Fever,3,Italian,2023-10-16
460,6,Customer 460,The Hungry Chef,4,Greek,2023-02-04
779,19,Customer 779,Waffle World,4,American,2023-03-07
495,1,Customer 495,Sakura Sushi,3,Indian,2023-08-13
794,14,Customer 794,Pho Fever,3,Italian,2023-07-11
928,21,Customer 928,Ocean's Delight,4,Japanese,2023-01-31
972,50,Customer 972,La Belle Cuisine,5,Indian,2023-01-21
67,22,Customer 67,Savory Spoon,3,Japanese,2023-02-10
901,14,Customer 901,Pho Fever,5,Japanese,2023-03-19
437,50,Customer 437,La Belle Cuisine,5,Indian,2023-04-10
34,11,Customer 34,Burger Barn,5,American,2023-02-16
674,31,Customer 674,The Olive Branch,5,Japanese,2023-08-19
545,26,Customer 545,Rustic Retreat,4,Chinese,2023-12-20
